,machineID,datetime,time_in_cycles,voltmean_24h,rotatemean_24h,pressuremean_24h,vibrationmean_24h,voltsd_24h,rotatesd_24h,pressuresd_24h,vibrationsd_24h,voltmean_5d,rotatemean_5d,pressuremean_5d,vibrationmean_5d,voltsd_5d,rotatesd_5d,pressuresd_5d,vibrationsd_5d,error1,error2,error3,error4,error5,comp1,comp2,comp3,comp4,model,age,DI,RULWeek,failure,failed,RUL,RUL_I
64,40,2015-02-18,45,174.37273918242315,445.40808438634485,97.44929314959906,40.061079274939125,19.1794489113353,37.04423148908782,9.307808741318564,4.14015694575823,177.19674902111998,447.0161034772197,110.01854013618762,39.839661197153,8.29687288905235,6.257124089067232,14.926758596380424,0.7718614101580322,0.0,0.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0,model2,4,0.9574533680683808,7.0,comp1,1,45.0,0.0
65,4,2015-02-16,43,177.5292341055774,467.55210386359744,98.44112594636732,41.01163972370473,19.13940437967727,45.37857234909498,8.59231805513401,6.04857426294075,182.84346957027407,454.5857117327017,98.17592738314644,39.52725210079059,8.13518828589064,9.43980612576895,1.6726452367144655,1.0258154823797232,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,model3,7,1.4390131946370208,5.0,comp1,1,30.0,0.0
66,64,2015-09-17,256,169.27292697515946,455.05425989231895,101.79626523635189,43.59803866195613,15.06785112616842,33.05369380422806,8.52740295325931,6.340994461915428,169.30003929086473,446.2875547059384,100.99146744808267,44.497660858395065,2.9543314932963844,15.45968726511706,1.852870066178916,5.286117038472117,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,135.0,model3,20,0.1364646392961535,20.0,comp4,1,135.0,0.0
67,95,2015-10-17,286,169.8056777990354,456.07252251945687,99.24438096081076,40.668613564913535,18.359652635564185,48.301448289166046,8.994871297277067,6.2811846734028505,168.9747663370092,455.8048578923863,99.76885383317696,43.39646393772591,3.385926266600093,8.279509118433687,3.360205683691438,4.732990108960606,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,model2,18,1.28669583253736,5.0,comp4,1,30.0,0.0
68,45,2015-10-19,288,168.21487418729762,459.98099137072,98.89228313616664,42.63472138427676,13.90219678001032,48.16732412378302,7.909148230678653,6.140691908552296,166.8316195037837,454.6073782852114,100.41209179449336,44.20408113172732,1.447466809063793,4.095742067231568,1.7689669190497328,4.660031114054344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,model3,14,0.4574085898567404,13.0,comp4,1,90.0,0.0
69,90,2015-05-20,136,169.02553997470977,428.3311158885672,97.88222618814976,39.30576971596732,14.431275593183246,58.31952254174605,9.83471084370053,3.1595470715145564,176.27917522236817,414.7137605568936,99.79283908651212,39.91204337353027,9.39623545060813,31.591557129428143,2.081362801123139,0.443717218118656,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,model2,2,0.4815384334071293,7.0,comp2,1,45.0,0.0
70,54,2015-06-29,176,176.041621681568,445.54993088305696,108.9503376806481,40.711482058068746,13.869457724240396,38.49500469221351,16.983060739143504,4.167929962278787,170.6002301663694,448.62629164482615,111.2262831031242,39.900721470562864,3.673227081531981,6.726984046159055,11.683277337437056,0.8269219259711876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,model2,10,1.17035061023556,9.0,comp3,1,60.0,0.0
71,59,2015-07-19,196,173.93460477933027,442.6624372496936,98.93903802156994,39.38625401633429,15.219419084393545,41.52829175037932,10.75716711649773,5.918101685907273,176.81045143532882,446.7495693938093,99.58747894299616,40.138211056950034,10.742059571369994,7.52436060246819,2.2989869871560167,0.8957743408419679,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,model3,17,0.6259207780467535,9.0,comp1,1,60.0,0.0
72,43,2015-10-03,272,172.17534831800273,439.12753597702414,104.25753144974256,43.84291126129191,16.89234152594323,56.9742669797245,7.4972509607859905,5.908458386768291,169.310526851256,448.76056195102655,100.81738117146764,44.08097854215668,3.316146158525219,5.524843427360993,2.1043045329169527,4.78179749802916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,model3,14,0.4095302616094336,9.0,comp4,1,60.0,0.0
73,95,2015-04-20,106,169.16161444893666,447.3871357089577,103.55864462023182,41.0436271789025,16.063221214292728,53.087346548768615,13.977542963043971,6.031288472716369,168.43025169444186,449.5127946821804,110.63835746549124,40.2421681489482,2.590612006269952,9.640950915817662,11.090874540826055,1.0914567132019373,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,model2,18,1.28669583253736,5.0,comp3,1,30.0,0.0
74,31,2015-05-22,138,177.2077111783576,451.67981138629966,99.22106124060538,39.41413778641877,20.74323188036416,48.57200192664925,8.624363820244648,4.943591625964924,185.82093000759852,451.374226950196,98.6682918777527,39.99927113417687,14.233481389572471,6.33860109230971,2.048648222026141,0.7638193690185413,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,60.0,model1,11,0.5054819286310022,9.0,comp1,1,60.0,0.0
75,17,2015-08-29,238,168.36245999642114,436.7059948272204,101.0291717786637,42.636365728426654,15.796324172532074,53.67769571679703,7.567067089176579,8.200726251288664,168.6518045198892,447.00823383889184,109.05650232967318,44.30794759626461,2.993479147721794,10.063976983626567,11.173104523890377,4.100001809105594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,model1,14,0.6140964332326033,5.0,comp4,1,30.0,0.0
76,11,2015-12-16,347,172.16983148316422,439.7927885759184,109.25282484511791,38.75419753232394,14.685835193872974,63.34233045466312,14.414765196914004,3.68529023485133,171.91564865461814,443.8356599416503,109.8939769632791,44.13968419413741,2.7758241266264467,9.380795609125158,10.152579647812772,4.678461636389283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,model2,6,0.4871429302257382,11.0,comp3,1,75.0,0.0
77,23,2015-06-04,151,169.52694724433434,455.2455906004537,108.5196728718006,39.05280362676472,17.193938095782812,43.79358766073643,13.189235491848068,6.633085002423069,169.3851728610369,452.8490610642618,110.7865916428447,40.11914905048882,2.189767357352287,7.682582247825138,11.012378788044034,1.213041639015364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,model1,17,0.3392815940512715,9.0,comp3,1,60.0,0.0
78,32,2015-11-06,307,180.27925226647992,395.34887650642895,106.77419808031242,41.522558220414346,19.276706276064026,53.65066232664219,15.301311517517725,4.410783912822118,176.66337757990192,420.0857916955012,110.4769434911318,40.17995743221154,10.428613502833649,44.34484761612325,10.717471871378718,1.0836740065578296,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,model4,15,0.4735144660352017,7.0,comp1,1,45.0,0.0
79,37,2015-02-03,30,169.50117490367873,447.832962039659,111.210512306797,39.09881702441657,15.076926414171549,45.446161442807295,17.61557671743964,4.699757580316259,170.99888877462627,451.859006858168,111.00584214058156,39.68621963559672,2.831679906562356,4.231344754671201,10.217432222096424,0.6245223428033487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,model1,16,0.8777137332821824,5.0,comp3,1,30.0,0.0
80,5,2015-09-06,245,188.28933081972025,364.24252337088313,102.38954580040584,39.88484662029632,15.261532709586774,51.4150179510542,9.125572803652798,6.094182049677826,180.3635190001391,416.9608046192498,101.3650816610972,39.31401471797399,9.856311482268074,45.92833168095603,1.9795232343144984,1.068425619374067,0.0,0.0,0.0,0.0,1.0,75.0,75.0,0.0,0.0,model3,2,0.5269629692433709,11.0,comp1,1,75.0,0.0
81,5,2015-10-06,275,166.8004298997357,439.37718852664966,100.00723280785142,40.01886742668219,10.112763712602009,76.67017625080302,10.157999689969175,6.662922579283036,169.6391813882436,418.89088306365136,109.31197354938844,40.10361565192885,3.3102007977541006,47.710114942125706,10.886787571866158,0.313359665870295,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,model3,2,1.4102260349257107,5.0,comp2,1,30.0,0.0
82,89,2015-02-07,34,174.98473189460506,459.7530167060964,95.17427038604528,38.46203325670846,20.96587106934906,54.38933415041831,12.176582787816203,4.454328483875129,178.83892737831798,455.2927935407493,99.221325617766,40.494136754828034,7.333547748950003,11.993586722832225,2.8275753032766664,1.4944982614768882,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,model3,17,1.2890667349856986,5.0,comp1,1,34.0,0.0
83,50,2015-01-30,26,175.61066785194,450.5453317010517,103.14606631044946,39.097837359815145,14.88627131361276,44.3447128778963,8.126783172231827,4.4544397962679385,175.84653038837007,453.15753195654895,101.5310689999031,40.11850811306843,8.588012598103669,11.77489764166718,2.2855738531861456,1.323578725309439,1.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,26.0,model4,4,1.877410133319022,4.0,comp1,1,26.0,0.0
84,12,2015-10-04,274,168.6404256368736,438.7908770274482,96.38574779313046,39.47167628110601,13.22174264214688,85.18169726165351,12.91717817746054,5.0324239466714005,170.2127730120752,427.95274408328726,109.39587477515308,39.77141233381333,1.6961323799282704,37.17943171455102,11.303546049307313,0.8709964778536782,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,model3,9,1.139323633755316,5.0,comp2,1,30.0,0.0
85,91,2015-06-16,163,179.45715847074268,431.8748686208053,102.77137156975289,40.890744174137055,15.492699950131446,57.57498560899951,11.374180273797249,4.812842204164216,180.70014393096037,449.2742256439925,100.39288056414686,40.46606492008885,11.562519704957534,10.019176163464069,1.6568957989833233,0.422296271127025,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,model4,17,0.6004552784479434,11.0,comp1,1,75.0,0.0
86,42,2015-09-18,257,173.70836443597418,444.2394397124854,107.68896317948942,40.1557139445967,14.925842105890718,53.23364040894104,17.471317671160648,5.4629593112405725,170.0876349983364,444.6151799676057,109.80203542307363,39.78836360080607,2.792607922560091,7.519965149964193,10.493463756155933,0.936376093463317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,model1,7,1.2484490454517116,5.0,comp3,1,30.0,0.0
87,43,2015-07-20,197,175.5488065658153,451.96583094521066,146.15227846828986,40.38852819066428,25.10762978383941,43.67042976683008,11.900441042075926,5.298944031621391,175.91800681968394,457.510168248613,112.12588174898411,39.86789960995405,9.491911617721575,4.54949165182902,20.885995992774188,0.5483021270500965,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,model3,14,0.6573370623079688,7.0,comp1,1,45.0,0.0
88,14,2015-07-15,192,175.50539155405264,464.0086450799797,100.28315034402004,40.87053435469079,17.42292370539446,41.89264332831726,9.90858076229842,5.854083533954188,177.0597616332444,459.73041223954135,101.101007076746,40.436692527859165,8.278851491437797,11.62152273858387,1.6355627329025524,0.7853089508731567,0.0,0.0,0.0,0.0,0.0,135.0,0.0,135.0,0.0,model3,1,0.2001485071607009,20.0,comp1,1,135.0,0.0
89,56,2015-11-10,311,173.23441205578908,454.8371263188666,100.3517875322565,41.62172767875011,16.986635385360866,52.87899230829518,7.844274259162885,4.821836128282548,178.99716628601774,456.3167788182459,101.07768092806587,40.48315168452572,9.640588569458457,14.71528446140953,1.7890718947220907,1.0545566734563008,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,model1,10,0.6014692372491796,7.0,comp1,1,45.0,0.0
90,92,2015-08-18,227,169.13023760461468,440.7875522126538,107.53339733102676,41.78329290480307,12.339470987608223,45.21917844467144,15.608239500269946,3.842189714757844,170.32440651857806,428.3705634873246,111.02892603506912,39.79804091187445,2.334035028650717,34.6970806267291,10.084498128086356,1.459110274795164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,model1,2,0.6175248748436655,7.0,comp3,1,45.0,0.0
91,11,2015-02-19,46,173.4304281049167,455.7310554825121,107.46742716204784,40.59125726771244,14.458854987347571,46.8468584015568,13.018478783988916,5.388847548962747,171.57608411904553,452.5818937045962,109.92805936918428,40.050193699787805,4.273229656129424,10.791435143191858,10.925638770748638,0.95113438550513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,model2,6,1.3665931855219886,5.0,comp3,1,30.0,0.0
92,74,2015-05-08,124,164.45061552800848,440.2416873764493,101.7821689176422,39.6875769479222,15.825551091382948,67.10867325230994,8.916420762309446,4.959183077925448,168.96804742294842,393.7939864621664,98.74053351644486,39.94957068826616,3.776868871211664,26.86522112191519,2.4205113180392024,1.7597665223899153,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,model4,4,0.7821765939352986,9.0,comp2,1,60.0,0.0
93,73,2015-07-16,193,174.46535559568977,453.1672009155506,99.04440892573444,40.435264829677664,18.97556381414603,44.78511004012533,7.879616737585048,4.556803920735786,174.97656074902358,459.5535240317604,99.633588835634,40.724447205147314,10.164698360692478,7.254605295156014,0.6113859328423052,0.6380396525185871,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,model2,20,0.4363684635328515,9.0,comp1,1,60.0,0.0
94,55,2015-04-21,107,171.33081595314275,423.2796434788138,100.1522697713317,49.05709395288886,16.29633448686224,53.01374208192985,9.045307144253703,4.688844240671924,171.1279806881236,422.0213493261237,100.12306465491862,42.92273592350231,2.841276430798083,37.679382953629904,1.4515369188864575,6.067026039988443,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,model3,17,0.9191211388266332,7.0,comp2,1,45.0,0.0
95,44,2015-08-28,236,171.35561832959172,458.8852912711014,101.1728515096097,41.10368039001693,15.520412141626974,56.79133968633464,11.36802119966864,5.9828924055280055,178.02173965240831,454.1326491594908,100.50465226215712,40.75377470687686,12.027536323655758,3.3982663879831905,1.6222767345723212,1.060971504525,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,model4,7,1.634808093948887,5.0,comp1,1,30.0,0.0
96,88,2015-03-05,60,167.21225000236834,422.6455464283961,100.81895089671798,42.08912834398976,15.93469679736062,79.88645053437698,10.803442714013064,4.292999562730659,168.92977694896013,420.66689591346415,99.5796461051848,41.38562343267942,1.6655111965886522,41.30579523067705,2.0401416774918086,0.7448788349454671,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,model4,14,0.8628270758313363,5.0,comp2,1,30.0,0.0
97,35,2015-09-18,257,171.20903098715834,457.4373855053405,99.19468178961672,40.8789751614924,18.475380886294676,46.72040837856437,8.017967505318088,5.683021418800757,178.00324094786777,451.68760776316975,97.24216256206611,42.98112553211013,9.25813053815197,6.567132976475141,1.4103389490770426,4.970040869827805,1.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,45.0,model1,17,0.3406420441574412,7.0,comp1,1,45.0,0.0
98,26,2015-10-18,287,173.50531286638076,433.20412302596577,103.2931546179856,40.51886269626953,15.328568470408364,62.83714565264307,10.701000030530816,4.941952909263622,171.04167814713435,416.9717648510385,99.98335103745032,39.58358288499248,2.231881509513136,37.30343168793045,2.815494013180714,1.6324781699968811,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,0.0,model3,3,1.1598201897038094,7.0,comp2,1,45.0,0.0
99,2,2015-12-29,360,174.0894201006196,439.2612184680814,96.939288864818,40.3190551102777,16.103161190978575,72.65562481348809,8.994729978787639,5.654481705806484,171.0322500693523,415.0253331634104,98.92478355656918,39.870659738622095,2.448194404615132,34.87254715631185,1.2886871391170642,1.118076813035383,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,model4,7,0.0396954250082441,37.0,comp2,1,255.0,0.0
100,72,2015-09-05,244,174.52406542160486,446.5481105532636,97.45883898767528,40.97321217999598,18.56126259855099,45.31188927315865,11.971047954557184,5.310772473557043,176.66142815919346,445.9219246409499,100.7157989735508,40.29104250515309,6.500930972159386,4.371905081716792,2.919005323044197,0.436250745968277,0.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,model4,2,0.7029573789490083,24.0,comp1,1,165.0,0.0
101,39,2015-10-13,282,176.87548201041145,419.8601693197777,99.45269392436032,40.91831151634363,16.188935886499333,58.74044145698875,10.304427644121365,4.441991490147442,169.84860478327525,417.93446862334775,99.87237636699356,40.56086590883569,5.3759401844362165,31.04995114371567,3.355407839978622,0.7131089689447646,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0,0.0,model4,0,1.1731164798441227,11.0,comp2,1,75.0,0.0
102,60,2015-04-15,101,169.15433915130166,437.6794292326381,102.21499789848838,39.5834660571585,13.378969392833646,71.2978875437446,10.656331447466004,4.254507467589937,170.51838735190233,427.8615747696605,99.0645795689431,39.24138318864178,1.3808879949180304,32.43156366048528,2.0091044268794582,0.9740822346531544,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0,model4,3,0.8226543753937123,11.0,comp2,1,75.0,0.0
103,56,2015-12-25,356,184.93994672453508,454.201832916603,95.8656086402234,40.267493739149096,19.801956642467516,43.9239429812545,8.622905136521842,4.980047282290534,184.58780365023975,449.78056175423546,99.2735242252638,40.56551862501384,18.10707276825105,9.5208971078023,2.3068520554459453,0.6245933983775308,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,model1,10,0.994428983808254,5.0,comp1,1,30.0,0.0
104,60,2015-09-12,251,169.05697294071288,438.7178003598129,101.45470034493586,40.60506224405186,14.583752843284149,62.93241615363425,8.940789919861771,3.6672917187609353,169.71567726499433,420.7947764112804,100.95167781096256,40.49019819070218,2.9948617519452627,45.43431058057251,0.447484593344826,1.7562997881360594,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,45.0,model4,3,1.326930693324939,7.0,comp2,1,45.0,0.0
105,90,2015-12-01,332,173.67716709658654,435.1685582710117,103.21465735351114,41.1282308904322,12.880613788479058,57.54031807631062,8.768405456267104,3.4225248341907104,170.51967763975193,414.7078731317057,101.05090998365016,39.99073275492511,2.952106598110153,38.64014108375143,2.353714159942422,0.8421282048016862,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,model2,2,0.8574039191604413,5.0,comp2,1,30.0,0.0
106,55,2015-06-05,152,168.53962661778226,453.3737747812797,97.73052903986202,43.05997147426731,16.297447737570888,43.211624619768,10.212373332810666,5.849041289236393,168.2568589107165,447.1802747178848,99.17869565876458,44.142948880179446,3.070047982904548,7.608369620375712,1.0562062379181627,4.6427795775646965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,model3,17,0.9191211388266332,7.0,comp4,1,45.0,0.0
107,59,2015-02-04,31,170.54884821450074,453.7841452211415,102.5491507563886,44.960257727679306,19.132632830200407,53.56772866010963,8.433550287597889,7.671447671361144,171.15233800979098,451.1452685211386,99.76801043891516,44.604416812259686,3.3090564587429743,6.7010307830093785,2.06353704647554,5.051827055001889,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,31.0,model3,17,1.2728503316021111,5.0,comp4,1,31.0,0.0
108,17,2015-02-15,42,166.61726397294743,413.3170001606177,99.03277096203146,41.121633625163774,11.56833360788641,64.11689869881238,10.025178812873866,5.786111453624067,169.89728629957102,416.70178637666766,100.51881489585016,40.25154090929264,3.1639901973373514,41.30816016128765,1.1844723201017335,1.121567468920276,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,model1,14,0.6140964332326033,5.0,comp2,1,30.0,0.0
109,31,2015-10-19,288,171.10421001727636,432.6686711493248,100.32031502644196,46.56339386844823,16.548474210979712,55.15652479311524,9.694902646447616,6.533366207379133,170.94758026843184,411.4644951946663,100.43205339729958,40.94420043272204,3.7324405790305546,33.67736745124368,0.8756991260822704,3.269302343878024,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,model1,11,0.769755580081821,7.0,comp2,1,45.0,0.0
110,24,2015-11-13,313,172.04264840620314,444.80111357371993,97.70732690437826,41.894014942232666,17.32139001693271,49.987093449859564,13.026884854366877,5.573740220350612,169.60089413865643,443.2256439555282,100.70113384415626,44.103597240878976,1.7100464834496147,7.960569752685763,2.882117409226101,5.009658388508707,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,model1,20,1.1934273198484773,5.0,comp4,1,30.0,0.0
111,17,2015-07-15,193,171.5737737026188,425.7535031057882,100.23984856568713,40.37320287724957,15.0225686125873,71.7392396157844,10.667907212555582,5.201754566161924,170.40504727678467,424.28223540866986,99.34358275147422,40.899361692268144,1.886053066262162,40.81035572115242,0.9469841982127573,0.3996692699032586,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,model1,14,0.6140964332326033,5.0,comp2,1,30.0,0.0
112,4,2015-08-30,238,173.4026368967384,449.6409069286637,98.48971649301728,38.91478089503792,16.487113119287613,49.20924143953808,9.431968029016309,4.082925728686172,178.02205186682744,448.2135456423707,99.31691294075846,40.018936309181264,10.130156524159936,12.635728040307471,2.148872156826971,0.6337905950077717,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,model3,7,1.047007814702433,7.0,comp1,1,45.0,0.0
113,87,2015-04-27,113,170.4863852521663,416.206705828054,97.15597922929176,40.28265729528918,17.442646974905603,52.0077613248717,9.956672226772644,4.102779168513699,170.99566315687218,381.001114859163,99.7805626458418,39.82374644447121,4.182032229791471,23.927525494038708,2.1926704418288865,0.7640716754342032,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,model2,12,1.3772838216494436,5.0,comp2,1,30.0,0.0
114,94,2015-10-20,289,168.9351143365129,443.7908753016772,110.23380126391343,39.95029206904905,14.648635324376338,47.614883172974295,12.865976711487455,5.858033684786029,167.4070683612136,457.1926169500104,110.82429219703502,40.28876831130081,3.728477553768264,9.759541075976804,11.571044789293737,0.4198366303741139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,model2,18,0.3515319957864631,9.0,comp3,1,60.0,0.0
115,27,2015-02-24,51,167.2800489184987,415.168799907178,97.24793017612708,37.03662396991648,17.28511843817543,64.77780261673135,11.035027765992693,5.546561848335362,170.51355244723587,415.0719568187127,99.01844482741468,39.75756313789493,2.686505087948969,38.6539839507176,1.656487870857173,1.6778133629919678,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,model3,9,0.4654708140240617,5.0,comp2,1,30.0,0.0
116,33,2015-11-27,328,175.54840738151867,461.5250838779709,99.5752588250026,39.34480079331767,13.646006194588992,48.14186967802513,9.748639951770112,6.080140720122275,177.6496684789725,450.1267487428698,100.10572301779892,39.56493902605416,8.133440204751908,11.035855514208247,1.4960081695926812,0.9096662938003124,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,0.0,model3,14,0.3678794411714423,9.0,comp1,1,60.0,0.0
117,38,2015-08-30,238,164.3022837978408,445.2719422674887,100.17323208606808,41.98273835028071,15.077451470216078,48.06254950147495,10.64226842693227,6.433744701932032,167.76042225909555,413.2386926957921,100.57245601653952,44.319252016152845,5.806472789799112,38.7604547915076,1.7680802710768857,4.686426369705159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,model4,15,0.5708129868528915,9.0,comp4,1,60.0,0.0
118,91,2015-04-02,88,168.99236105062792,445.9049197426959,101.2889636019599,41.21561066553615,16.603817579136454,47.79604289030311,11.03919596625766,6.099511640345512,182.64099241867268,454.06341511156086,100.48790917623732,40.31159429195211,16.073123231784418,8.669130790745486,2.544796173439827,1.243558070782183,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,model4,17,0.8121634294511129,9.0,comp1,1,60.0,0.0
119,88,2015-09-01,240,169.29306136918203,435.4741430295907,101.4352917788322,41.72279109163022,14.895029364676732,59.34471744281499,12.418371329208505,5.824348648127074,170.84099146691307,415.262411103417,100.1546150239042,44.27592220775805,3.17636999341306,32.407150277283826,2.7855534879438038,3.9118987251201087,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,60.0,model4,14,0.2738754146069115,9.0,comp2,1,60.0,0.0
120,47,2015-06-23,170,169.79084724194735,398.02908527838855,108.0662125819846,40.527468674820575,15.60979018418875,74.20736765020521,11.205267051782116,4.658629215942214,171.3833773127083,443.9684726111394,110.32612362495615,39.214753557659584,3.745044472085552,26.59808295571686,11.61333171533038,1.0463357884223754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,model2,6,0.3189065573239704,11.0,comp3,1,75.0,0.0
121,23,2015-03-21,76,171.01493355464052,472.58644206734266,101.28210176831158,44.6278959191556,15.49268176574857,42.83314117086969,11.107202564780152,7.514074548024723,169.66958335683202,453.1848424115882,100.17948364369448,44.60725460238039,3.4539156270293283,11.365238103704476,2.69551105757501,4.890496219042151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,model1,17,0.3392815940512715,9.0,comp4,1,60.0,0.0
122,98,2015-10-27,298,168.24992489673943,450.72158023355433,100.88846999481274,39.77487870703944,13.278503656792564,91.29956063807,11.632265671568756,4.522987107457007,176.69459424330338,401.53872450696855,100.82516207143615,40.0989459953215,8.197936138623582,83.63610441286086,1.8047038794235528,1.3204382727089388,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,model2,20,0.0732074687346752,9.0,comp2,1,60.0,0.0
123,62,2015-08-11,219,179.13723286819504,443.1086695254508,99.46348930059952,39.95590827679015,20.789160964957368,49.32508522813525,10.56717477727769,4.162051970118148,179.37257955229433,446.64120946888806,99.68128073048048,40.04151821611292,7.625434366386064,4.319883541149064,1.1472074989847951,0.9500321302323664,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,45.0,model4,20,1.1164672861666067,7.0,comp1,1,45.0,0.0
124,75,2015-07-21,198,162.26904513183692,436.5999302260262,100.97832379989217,39.85720614193557,11.814691984511915,58.47198849428087,9.573571794641616,4.581726821632787,168.4096653744502,392.2864487692274,100.53578592128886,39.66195182634324,3.743958034608501,29.8057258908022,0.8688220912585041,0.3424628787097345,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,model3,19,0.6661436107034878,7.0,comp2,1,45.0,0.0
125,96,2015-07-17,194,168.6984773310464,447.2772520543148,109.0154786085388,40.6819071611632,18.18246248379429,51.51587797348494,14.415831513286289,5.546722637179399,172.1904716590288,456.0335846076838,111.0343410608018,40.35161019659206,3.208798923820516,13.491771791943831,10.109907891508051,0.7654820062622079,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0,model2,10,0.9564103275236926,11.0,comp3,1,75.0,0.0
126,81,2015-02-16,43,175.1376553834004,460.496110049392,97.31159736767933,40.51191983221954,18.345186738573123,50.239991697924665,9.633894929851117,5.576808622667414,180.0549197858907,451.48183778815655,99.6028403294914,39.918050275713725,10.913429161845285,11.301987977439069,1.6682553988693565,0.8239799222794258,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,model4,1,1.473668841601061,5.0,comp1,1,30.0,0.0
127,50,2015-10-12,281,170.00992689342894,424.8835650146961,104.2627155826582,41.26635150295032,15.08697653402396,58.65189729762847,7.419919583604238,4.405014630824451,171.88266214151128,419.2902622794603,101.12719561193624,44.09301661626728,4.420741121406733,37.271063269747216,2.0723203318541827,4.593300223103538,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,model4,4,1.7734977679155648,5.0,comp2,1,30.0,0.0
128,99,2015-11-29,329,173.66682570788043,437.3034420675004,105.25702477837396,39.64741955288199,15.817700878526594,54.52933500461352,16.71785005966048,4.81078016640457,172.25311022581758,446.4528657800962,109.43030070526892,39.9929003515217,3.1253482075567853,7.434867182174058,10.05795056591172,1.221647354671664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,model1,14,0.5656569715373438,5.0,comp3,1,30.0,0.0
